DateTime,Year,Month,Day,Parma,Lucky
5/13/1982,1982,5,13,6670,10278.74
5/14/1982,1982,5,14,6550,11054.93
5/15/1982,1982,5,15,6480,12359.16
5/16/1982,1982,5,16,6190,13843.51
5/17/1982,1982,5,17,6060,15377.57
5/18/1982,1982,5,18,6160,16202.18
5/19/1982,1982,5,19,6230,16776.81
5/20/1982,1982,5,20,6210,15538.35
5/21/1982,1982,5,21,6210,15153.08
5/22/1982,1982,5,22,5880,15184.69
5/23/1982,1982,5,23,5630,15757.36
5/24/1982,1982,5,24,5610,16146.07
5/25/1982,1982,5,25,5570,17064.45
5/26/1982,1982,5,26,5270,17687.45
5/27/1982,1982,5,27,4650,19020.06
5/28/1982,1982,5,28,4450,15500.25
5/29/1982,1982,5,29,4550,13103.6
5/30/1982,1982,5,30,4540,11014.33
5/31/1982,1982,5,31,4580,9542.92
6/1/1982,1982,6,1,4500,8431.36
6/2/1982,1982,6,2,4490,9219.63
6/3/1982,1982,6,3,4490,9321.78
6/4/1982,1982,6,4,4550,9709.08
6/5/1982,1982,6,5,4590,9541.76
6/6/1982,1982,6,6,4740,8956.32
6/7/1982,1982,6,7,4740,7669.72
6/8/1982,1982,6,8,4820,7605.09
6/9/1982,1982,6,9,4750,7538.55
6/10/1982,1982,6,10,3930,7713.04
6/11/1982,1982,6,11,3220,8606.67
6/12/1982,1982,6,12,3050,10059.22
6/13/1982,1982,6,13,2340,11858.5
6/14/1982,1982,6,14,2260,11979.09
6/15/1982,1982,6,15,2020,13502.6
6/16/1982,1982,6,16,1710,14198.57
6/17/1982,1982,6,17,1290,15172.86
6/18/1982,1982,6,18,1120,14806.96
6/19/1982,1982,6,19,1040,15140.31
6/20/1982,1982,6,20,980,14547.44
6/21/1982,1982,6,21,989,14126.17
6/22/1982,1982,6,22,977,13916.15
6/23/1982,1982,6,23,1490,13933.96
6/24/1982,1982,6,24,1750,13027.22
6/25/1982,1982,6,25,3560,12668.78
6/26/1982,1982,6,26,4120,11778.86
6/27/1982,1982,6,27,4220,11934.58
6/28/1982,1982,6,28,4940,12333.87
6/29/1982,1982,6,29,6040,12137.44
6/30/1982,1982,6,30,6800,10337.19
7/1/1982,1982,7,1,7210,10278.29
7/2/1982,1982,7,2,7530,9394.96
7/3/1982,1982,7,3,7440,9317.16
7/4/1982,1982,7,4,6760,8614.72
7/5/1982,1982,7,5,6620,7508.04
7/6/1982,1982,7,6,6500,6662.11
7/7/1982,1982,7,7,6310,6321.52
7/8/1982,1982,7,8,5940,6460.27
7/9/1982,1982,7,9,5500,6097.93
7/10/1982,1982,7,10,3550,5638.58
7/11/1982,1982,7,11,2960,5517.11
7/12/1982,1982,7,12,2670,5522.31
7/13/1982,1982,7,13,2250,6045.41
7/14/1982,1982,7,14,2040,6064.48
7/15/1982,1982,7,15,1910,5545.56
7/16/1982,1982,7,16,1910,4965.11
7/17/1982,1982,7,17,1960,4291.53
7/18/1982,1982,7,18,1680,4070.73
7/19/1982,1982,7,19,1610,4115.04
7/20/1982,1982,7,20,1320,3833.57
7/21/1982,1982,7,21,1090,3827.36
7/22/1982,1982,7,22,1020,3567.05
7/23/1982,1982,7,23,1010,3552.73
7/24/1982,1982,7,24,1090,3428.04
7/25/1982,1982,7,25,1180,2798.9
7/26/1982,1982,7,26,1200,2890.47
7/27/1982,1982,7,27,1120,2946.44
7/28/1982,1982,7,28,1160,2888.87
7/29/1982,1982,7,29,1210,2860.61
7/30/1982,1982,7,30,1170,2684.75
7/31/1982,1982,7,31,1130,2605.85
8/1/1982,1982,8,1,1080,2036.27
8/2/1982,1982,8,2,1140,2246.44
8/3/1982,1982,8,3,1150,1990.77
8/4/1982,1982,8,4,1090,1957.18
8/5/1982,1982,8,5,1080,1862.46
8/6/1982,1982,8,6,1020,1968.78
8/7/1982,1982,8,7,1010,1579.09
8/8/1982,1982,8,8,1020,1696.94
8/9/1982,1982,8,9,1050,1985.17
8/10/1982,1982,8,10,1010,1494.68
8/11/1982,1982,8,11,955,1613.09
8/12/1982,1982,8,12,994,1613.91
8/13/1982,1982,8,13,1050,1443.47
8/14/1982,1982,8,14,1050,1474.83
8/15/1982,1982,8,15,1020,1376.05
8/16/1982,1982,8,16,1100,1503.38
8/17/1982,1982,8,17,1040,1465.5
8/18/1982,1982,8,18,963,1308.61
8/19/1982,1982,8,19,998,1360.3
8/20/1982,1982,8,20,931,1318.83
8/21/1982,1982,8,21,913,1342.88
8/22/1982,1982,8,22,905,1188.57
8/23/1982,1982,8,23,901,1114.49
8/24/1982,1982,8,24,883,1227.3
8/25/1982,1982,8,25,956,1074.5
8/26/1982,1982,8,26,954,1824.61
8/27/1982,1982,8,27,905,64.4
8/28/1982,1982,8,28,931,1033.3
8/29/1982,1982,8,29,919,932.65
8/30/1982,1982,8,30,1010,1052.78
8/31/1982,1982,8,31,989,961
9/1/1982,1982,9,1,981,870.13
9/2/1982,1982,9,2,1040,936.48
9/3/1982,1982,9,3,1090,1066.39
9/4/1982,1982,9,4,1130,807.47
9/5/1982,1982,9,5,1140,502.8
9/6/1982,1982,9,6,1160,842.33
9/7/1982,1982,9,7,1140,984.41
9/8/1982,1982,9,8,1090,975.97
9/9/1982,1982,9,9,1060,983.61
9/10/1982,1982,9,10,1060,888.04
9/11/1982,1982,9,11,1110,1005.54
9/12/1982,1982,9,12,1180,996.69
9/13/1982,1982,9,13,1220,1164.11
9/14/1982,1982,9,14,1150,1069.56
9/15/1982,1982,9,15,1160,1254.57
9/16/1982,1982,9,16,1210,993.22
9/17/1982,1982,9,17,1190,1162.4
9/18/1982,1982,9,18,1140,1093.11
9/19/1982,1982,9,19,1110,1386.41
9/20/1982,1982,9,20,1190,1762.39
9/21/1982,1982,9,21,1200,1300.99
9/22/1982,1982,9,22,1110,1101.97
9/23/1982,1982,9,23,1100,1075.94
9/24/1982,1982,9,24,1120,1070.87
9/25/1982,1982,9,25,1180,996.8
9/26/1982,1982,9,26,1310,1400.96
9/27/1982,1982,9,27,1320,1124.19
9/28/1982,1982,9,28,1370,1160.93
9/29/1982,1982,9,29,1570,1177.16
9/30/1982,1982,9,30,1650,1519.36
10/1/1982,1982,10,1,1690,1074.23
10/2/1982,1982,10,2,1650,1172.65
10/3/1982,1982,10,3,1680,1365.25
10/4/1982,1982,10,4,1680,363.84
10/5/1982,1982,10,5,1740,1628.39
10/6/1982,1982,10,6,1690,696.37
10/7/1982,1982,10,7,1690,1053.26
10/8/1982,1982,10,8,1740,1171.27
10/9/1982,1982,10,9,2720,1062.02
10/10/1982,1982,10,10,3280,1081.4
10/11/1982,1982,10,11,3300,1078.88
10/12/1982,1982,10,12,3260,1123.53
10/13/1982,1982,10,13,3300,1144.14
10/14/1982,1982,10,14,3440,1036.84
10/15/1982,1982,10,15,3450,1048.13
10/16/1982,1982,10,16,3080,1062.28
10/17/1982,1982,10,17,2930,827.05
10/18/1982,1982,10,18,2870,1247.7
10/19/1982,1982,10,19,1860,1023.54
10/20/1982,1982,10,20,1360,978
10/21/1982,1982,10,21,1380,978.13
10/22/1982,1982,10,22,1260,1159.78
10/23/1982,1982,10,23,1200,1256.27
10/24/1982,1982,10,24,1180,1443.16
10/25/1982,1982,10,25,1180,1311.06
10/26/1982,1982,10,26,1170,1976.31
10/27/1982,1982,10,27,1180,1857.18
10/28/1982,1982,10,28,1100,1473.87
10/29/1982,1982,10,29,1230,1887.22
10/30/1982,1982,10,30,1370,1637.72
10/31/1982,1982,10,31,1210,1652.72
11/1/1982,1982,11,1,1130,1343.1
11/2/1982,1982,11,2,1090,1356.24
11/3/1982,1982,11,3,1070,1193.64
11/4/1982,1982,11,4,1060,1229.88
11/5/1982,1982,11,5,1060,1253.8
11/6/1982,1982,11,6,1050,1094.98
11/7/1982,1982,11,7,1040,1176.5
11/8/1982,1982,11,8,1040,1089.53
11/9/1982,1982,11,9,1040,1335.19
11/10/1982,1982,11,10,1050,1131.55
11/11/1982,1982,11,11,1080,1097.42
11/12/1982,1982,11,12,1040,919.14
11/13/1982,1982,11,13,1040,1021.67
11/14/1982,1982,11,14,1030,882.84
11/15/1982,1982,11,15,1030,758.12
11/16/1982,1982,11,16,1040,868.94
11/17/1982,1982,11,17,1050,1450.22
11/18/1982,1982,11,18,1090,1883.2
11/19/1982,1982,11,19,1110,1689.79
11/20/1982,1982,11,20,1070,1293.32
11/21/1982,1982,11,21,1070,1142.33
11/22/1982,1982,11,22,1050,1046.18
11/23/1982,1982,11,23,1550,693.53
11/24/1982,1982,11,24,1650,703.21
11/25/1982,1982,11,25,1910,757.34
11/26/1982,1982,11,26,1930,894.51
11/27/1982,1982,11,27,1940,927.31
11/28/1982,1982,11,28,1970,1289.33
11/29/1982,1982,11,29,2030,1606.55
11/30/1982,1982,11,30,2060,1368.58
12/1/1982,1982,12,1,2030,1215
12/2/1982,1982,12,2,1990,1154.53
12/3/1982,1982,12,3,2040,1253.47
12/4/1982,1982,12,4,2020,1274.3
12/5/1982,1982,12,5,2030,1309.97
12/6/1982,1982,12,6,2170,1725.47
12/7/1982,1982,12,7,2140,1563.66
12/8/1982,1982,12,8,2070,1095.07
12/9/1982,1982,12,9,2030,980.81
12/10/1982,1982,12,10,2030,1114.01
12/11/1982,1982,12,11,2020,1036.15
12/12/1982,1982,12,12,2010,1099.32
12/13/1982,1982,12,13,2040,1447.83
12/14/1982,1982,12,14,2030,1258.61
12/15/1982,1982,12,15,2160,1880.88
12/16/1982,1982,12,16,2440,1213.05
12/17/1982,1982,12,17,2300,1540.22
12/18/1982,1982,12,18,2210,1359.06
12/19/1982,1982,12,19,2150,1446
12/20/1982,1982,12,20,2120,1448.9
12/21/1982,1982,12,21,2270,2638.96
12/22/1982,1982,12,22,2320,2878.69
12/23/1982,1982,12,23,2560,2618.65
12/24/1982,1982,12,24,2520,2034.01
12/25/1982,1982,12,25,2430,1586.09
12/26/1982,1982,12,26,2440,1608.84
12/27/1982,1982,12,27,2410,1557.43
12/28/1982,1982,12,28,2770,1128.07
12/29/1982,1982,12,29,2920,1138.41
12/30/1982,1982,12,30,2910,994.57
12/31/1982,1982,12,31,2920,1102.46
1/1/1983,1983,1,1,2910,1001.84
1/2/1983,1983,1,2,2880,1037.64
1/3/1983,1983,1,3,2910,1590.21
1/4/1983,1983,1,4,2960,1793.04
1/5/1983,1983,1,5,2980,1793.17
1/6/1983,1983,1,6,3240,2459.41
1/7/1983,1983,1,7,4130,3400.34
1/8/1983,1983,1,8,4790,3315.58
1/9/1983,1983,1,9,4640,2898.22
1/10/1983,1983,1,10,4530,2464.61
1/11/1983,1983,1,11,4460,2193.24
1/12/1983,1983,1,12,4370,1968.51
1/13/1983,1983,1,13,4360,1828.13
1/14/1983,1983,1,14,4300,1813.03
1/15/1983,1983,1,15,4300,1596.71
1/16/1983,1983,1,16,4300,1650.75
1/17/1983,1983,1,17,4300,1863.1
1/18/1983,1983,1,18,4270,1821.98
1/19/1983,1983,1,19,4370,1706.02
1/20/1983,1983,1,20,4440,1649.11
1/21/1983,1983,1,21,4690,1639.15
1/22/1983,1983,1,22,4760,1659.26
1/23/1983,1983,1,23,4790,1527.32
1/24/1983,1983,1,24,4780,1548.94
1/25/1983,1983,1,25,4790,1508.92
1/26/1983,1983,1,26,4790,1447.13
1/27/1983,1983,1,27,4790,1637.64
1/28/1983,1983,1,28,4790,1686.64
1/29/1983,1983,1,29,4760,1600.96
1/30/1983,1983,1,30,4790,1603.29
1/31/1983,1983,1,31,4750,1460.49
2/1/1983,1983,2,1,4730,1348.72
2/2/1983,1983,2,2,4720,1418.48
2/3/1983,1983,2,3,4700,1184.05
2/4/1983,1983,2,4,4690,1424.99
2/5/1983,1983,2,5,4530,779.81
2/6/1983,1983,2,6,4410,1241.5
2/7/1983,1983,2,7,4490,1740.92
2/8/1983,1983,2,8,4160,1561.89
2/9/1983,1983,2,9,4090,1579.22
2/10/1983,1983,2,10,4190,1620.72
2/11/1983,1983,2,11,4180,1324.15
2/12/1983,1983,2,12,4120,1585.34
2/13/1983,1983,2,13,4330,2299.02
2/14/1983,1983,2,14,4440,2056.1
2/15/1983,1983,2,15,4300,1813.12
2/16/1983,1983,2,16,4280,2034.27
2/17/1983,1983,2,17,4250,1886.8
2/18/1983,1983,2,18,4250,2131.25
2/19/1983,1983,2,19,4580,2124.66
2/20/1983,1983,2,20,4630,2008.7
2/21/1983,1983,2,21,4610,2095.39
2/22/1983,1983,2,22,4600,1990.17
2/23/1983,1983,2,23,4580,2374.73
2/24/1983,1983,2,24,4580,2561.27
2/25/1983,1983,2,25,4580,2836.17
2/26/1983,1983,2,26,4600,3164
2/27/1983,1983,2,27,4550,3283.27
2/28/1983,1983,2,28,4600,3206
3/1/1983,1983,3,1,4640,3469.53
3/2/1983,1983,3,2,4610,5053.11
3/3/1983,1983,3,3,4600,6219.73
3/4/1983,1983,3,4,4690,6664.84
3/5/1983,1983,3,5,4640,6219.35
3/6/1983,1983,3,6,4660,5810.72
3/7/1983,1983,3,7,4720,5578.83
3/8/1983,1983,3,8,4750,5029.09
3/9/1983,1983,3,9,5090,4961.73
3/10/1983,1983,3,10,5220,5820.92
3/11/1983,1983,3,11,5220,7988.13
3/12/1983,1983,3,12,5720,9919.98
3/13/1983,1983,3,13,6450,10125.05
3/14/1983,1983,3,14,6580,10429.97
3/15/1983,1983,3,15,6560,8834.78
3/16/1983,1983,3,16,6780,7324.23
3/17/1983,1983,3,17,6760,6670.35
3/18/1983,1983,3,18,6970,6203.43
3/19/1983,1983,3,19,7200,5256.26
3/20/1983,1983,3,20,7120,4724.93
3/21/1983,1983,3,21,7120,4456.5
3/22/1983,1983,3,22,7160,4281.43
3/23/1983,1983,3,23,7200,4277.7
3/24/1983,1983,3,24,7120,3972.62
3/25/1983,1983,3,25,7080,3644.06
3/26/1983,1983,3,26,7030,3523.34
3/27/1983,1983,3,27,7080,3599.63
3/28/1983,1983,3,28,7220,3378.83
3/29/1983,1983,3,29,7160,3605.12
3/30/1983,1983,3,30,7290,4510.89
3/31/1983,1983,3,31,7630,5583.73
4/1/1983,1983,4,1,7430,5305.02
4/2/1983,1983,4,2,7330,5692.35
4/3/1983,1983,4,3,7290,5253.34
4/4/1983,1983,4,4,7200,4897.27
4/5/1983,1983,4,5,7220,4540.05
4/6/1983,1983,4,6,7260,4364.63
4/7/1983,1983,4,7,7240,4212.53
4/8/1983,1983,4,8,7180,4303.25
4/9/1983,1983,4,9,7140,4426.74
4/10/1983,1983,4,10,7140,4328.65
4/11/1983,1983,4,11,7070,4248.46
4/12/1983,1983,4,12,6890,4081.83
4/13/1983,1983,4,13,6890,3999.72
4/14/1983,1983,4,14,6880,3879.17
4/15/1983,1983,4,15,6820,3697.61
4/16/1983,1983,4,16,6820,4116.33
4/17/1983,1983,4,17,6780,4623
4/18/1983,1983,4,18,6780,5425.63
4/19/1983,1983,4,19,6670,5961.01
4/20/1983,1983,4,20,6730,7497.2
4/21/1983,1983,4,21,6750,8778.52
4/22/1983,1983,4,22,6660,9786.67
4/23/1983,1983,4,23,6710,12197.33
4/24/1983,1983,4,24,6780,17101.04
4/25/1983,1983,4,25,6820,14174.83
4/26/1983,1983,4,26,6750,11294.29
4/27/1983,1983,4,27,6710,9587.78
4/28/1983,1983,4,28,6670,8521.87
4/29/1983,1983,4,29,6690,9036.67
4/30/1983,1983,4,30,6890,10338.12
5/1/1983,1983,5,1,7200,11249.48
5/2/1983,1983,5,2,7290,11221.41
5/3/1983,1983,5,3,7010,11315.73
5/4/1983,1983,5,4,6950,11897.98
5/5/1983,1983,5,5,6970,14105.79
5/6/1983,1983,5,6,7240,14108.03
5/7/1983,1983,5,7,7120,13122.27
5/8/1983,1983,5,8,7070,13319.93
5/9/1983,1983,5,9,7240,11871.68
5/10/1983,1983,5,10,7180,9809.62
5/11/1983,1983,5,11,7220,8689.55
5/12/1983,1983,5,12,7140,7848.38
5/13/1983,1983,5,13,7050,7301.65
5/14/1983,1983,5,14,6990,7075.95
5/15/1983,1983,5,15,6890,7225.31
5/16/1983,1983,5,16,6820,7050.3
5/17/1983,1983,5,17,6660,7515.07
5/18/1983,1983,5,18,6520,8528.36
5/19/1983,1983,5,19,6450,9440.23
5/20/1983,1983,5,20,6340,10788.61
5/21/1983,1983,5,21,6250,12497.41
5/22/1983,1983,5,22,6200,14987.78
5/23/1983,1983,5,23,6230,15728.77
5/24/1983,1983,5,24,6210,17820.85
5/25/1983,1983,5,25,6180,20433.36
5/26/1983,1983,5,26,6250,21850.85
5/27/1983,1983,5,27,6250,24049.65
5/28/1983,1983,5,28,6210,22606.63
5/29/1983,1983,5,29,6210,24223.56
5/30/1983,1983,5,30,6290,24254.5
5/31/1983,1983,5,31,6230,23011.91
6/1/1983,1983,6,1,6490,20519.92
6/2/1983,1983,6,2,7010,18185.92
6/3/1983,1983,6,3,7270,17065.27
6/4/1983,1983,6,4,7260,17483.91
6/5/1983,1983,6,5,7390,16898.19
6/6/1983,1983,6,6,7490,16155.52
6/7/1983,1983,6,7,7510,15438
6/8/1983,1983,6,8,7450,15769.27
6/9/1983,1983,6,9,7650,16844.84
6/10/1983,1983,6,10,7990,16783.26
6/11/1983,1983,6,11,8330,17705.7
6/12/1983,1983,6,12,8570,15531.79
6/13/1983,1983,6,13,8890,13015.63
6/14/1983,1983,6,14,9140,11148.51
6/15/1983,1983,6,15,9100,10879.92
6/16/1983,1983,6,16,8990,11256.05
6/17/1983,1983,6,17,8870,10831.06
6/18/1983,1983,6,18,8430,11645.4
6/19/1983,1983,6,19,7910,10630.11
6/20/1983,1983,6,20,7510,8843.57
6/21/1983,1983,6,21,6930,8287.08
6/22/1983,1983,6,22,5840,7772.29
6/23/1983,1983,6,23,4750,8037.29
6/24/1983,1983,6,24,4030,9716.19
6/25/1983,1983,6,25,3910,9506.71
6/26/1983,1983,6,26,3870,8763.16
6/27/1983,1983,6,27,3960,9382.59
6/28/1983,1983,6,28,3970,9603.89
6/29/1983,1983,6,29,3970,8514.45
6/30/1983,1983,6,30,4020,8088.8
7/1/1983,1983,7,1,4080,8575.87
7/2/1983,1983,7,2,4700,11268.03
7/3/1983,1983,7,3,4630,8543.89
7/4/1983,1983,7,4,4490,7422.93
7/5/1983,1983,7,5,4340,6907.8
7/6/1983,1983,7,6,4780,7269.18
7/7/1983,1983,7,7,4730,8073.82
7/8/1983,1983,7,8,4870,7746.08
7/9/1983,1983,7,9,4900,7110.01
7/10/1983,1983,7,10,5040,7151.29
7/11/1983,1983,7,11,5070,5886.28
7/12/1983,1983,7,12,4280,5304.93
7/13/1983,1983,7,13,3280,5224.18
7/14/1983,1983,7,14,2780,5294.54
7/15/1983,1983,7,15,2830,4852.28
7/16/1983,1983,7,16,2020,4373.13
7/17/1983,1983,7,17,1780,3916.35
7/18/1983,1983,7,18,1740,3752.94
7/19/1983,1983,7,19,1600,3602.57
7/20/1983,1983,7,20,1520,3550.82
7/21/1983,1983,7,21,1450,3366.51
7/22/1983,1983,7,22,1430,3493.75
7/23/1983,1983,7,23,1390,3464.73
7/24/1983,1983,7,24,1360,3471.53
7/25/1983,1983,7,25,1360,3204.29
7/26/1983,1983,7,26,1290,3059.66
7/27/1983,1983,7,27,1300,2727.54
7/28/1983,1983,7,28,1320,2688.63
7/29/1983,1983,7,29,1290,2504.07
7/30/1983,1983,7,30,1300,2383.51
7/31/1983,1983,7,31,1330,2350.74
8/1/1983,1983,8,1,1360,2333.16
8/2/1983,1983,8,2,1290,2258.73
8/3/1983,1983,8,3,1210,2202.29
8/4/1983,1983,8,4,1200,1974.03
8/5/1983,1983,8,5,1160,2054.67
8/6/1983,1983,8,6,1130,1841.16
8/7/1983,1983,8,7,1160,1777.23
8/8/1983,1983,8,8,1150,1866.49
8/9/1983,1983,8,9,1100,1835.2
8/10/1983,1983,8,10,1200,2037.88
8/11/1983,1983,8,11,1380,2368.49
8/12/1983,1983,8,12,1470,1997.07
8/13/1983,1983,8,13,1540,1771.65
8/14/1983,1983,8,14,1590,1752.52
8/15/1983,1983,8,15,1610,1726.62
8/16/1983,1983,8,16,1780,1828.32
8/17/1983,1983,8,17,1750,1511.51
8/18/1983,1983,8,18,1680,1489.17
8/19/1983,1983,8,19,1600,1545.86
8/20/1983,1983,8,20,1710,1613.89
8/21/1983,1983,8,21,1840,1769.83
8/22/1983,1983,8,22,1870,1595.49
8/23/1983,1983,8,23,1900,1574.6
8/24/1983,1983,8,24,2000,1525.06
8/25/1983,1983,8,25,2040,1472.75
8/26/1983,1983,8,26,2010,1332.94
8/27/1983,1983,8,27,1940,1195.75
8/28/1983,1983,8,28,1960,1173.15
8/29/1983,1983,8,29,1950,1089.21
8/30/1983,1983,8,30,1910,1151.85
8/31/1983,1983,8,31,1480,598.71
9/1/1983,1983,9,1,1300,1319.44
9/2/1983,1983,9,2,1380,1249.57
9/3/1983,1983,9,3,1390,1184.88
9/4/1983,1983,9,4,1390,1133.17
9/5/1983,1983,9,5,1430,1226.09
9/6/1983,1983,9,6,1380,1337.15
9/7/1983,1983,9,7,1350,1244.98
9/8/1983,1983,9,8,1280,1313.05
9/9/1983,1983,9,9,1230,1184.31
9/10/1983,1983,9,10,1220,1104.15
9/11/1983,1983,9,11,1270,1126.55
9/12/1983,1983,9,12,1310,1192.5
9/13/1983,1983,9,13,1290,1148.22
9/14/1983,1983,9,14,1300,1110.19
9/15/1983,1983,9,15,1310,1195.39
9/16/1983,1983,9,16,1340,1074.86
9/17/1983,1983,9,17,1430,1082.46
9/18/1983,1983,9,18,1490,1088.41
9/19/1983,1983,9,19,1560,1221.92
9/20/1983,1983,9,20,1540,1048.61
9/21/1983,1983,9,21,1620,1127.39
9/22/1983,1983,9,22,1670,1113.53
9/23/1983,1983,9,23,1710,1130.86
9/24/1983,1983,9,24,1760,1089.58
9/25/1983,1983,9,25,1730,1121.06
9/26/1983,1983,9,26,1750,1084
9/27/1983,1983,9,27,1740,1091.03
9/28/1983,1983,9,28,1710,1109.49
9/29/1983,1983,9,29,1720,1139.74
9/30/1983,1983,9,30,1870,1683.68
10/1/1983,1983,10,1,1960,1347.07
10/2/1983,1983,10,2,1960,1433.26
10/3/1983,1983,10,3,1970,1532.17
10/4/1983,1983,10,4,1910,1289.86
10/5/1983,1983,10,5,1920,1202.83
10/6/1983,1983,10,6,1860,1197.22
10/7/1983,1983,10,7,1860,1138.95
10/8/1983,1983,10,8,2210,1094.65
10/9/1983,1983,10,9,2290,1203.14
10/10/1983,1983,10,10,2380,1339.24
10/11/1983,1983,10,11,2370,1103.17
10/12/1983,1983,10,12,2140,1292.39
10/13/1983,1983,10,13,2170,1256.5
10/14/1983,1983,10,14,2280,1358.46
10/15/1983,1983,10,15,2410,1300.82
10/16/1983,1983,10,16,2540,1253.46
10/17/1983,1983,10,17,2450,1242.18
10/18/1983,1983,10,18,2440,1289.23
10/19/1983,1983,10,19,1680,1247.82
10/20/1983,1983,10,20,1180,1110.97
10/21/1983,1983,10,21,1100,1083.28
10/22/1983,1983,10,22,1090,1066.2
10/23/1983,1983,10,23,1140,1160.78
10/24/1983,1983,10,24,1140,1243.18
10/25/1983,1983,10,25,1100,1164.12
10/26/1983,1983,10,26,1090,1103.38
10/27/1983,1983,10,27,1010,1066.1
10/28/1983,1983,10,28,1040,1017.36
10/29/1983,1983,10,29,1050,1132.68
10/30/1983,1983,10,30,1060,1131.05
10/31/1983,1983,10,31,1070,1388.96
11/1/1983,1983,11,1,1050,1307.19
11/2/1983,1983,11,2,1070,1378.62
11/3/1983,1983,11,3,1080,1509.52
11/4/1983,1983,11,4,1070,1365.64
11/5/1983,1983,11,5,1050,1354.52
11/6/1983,1983,11,6,1020,1683.17
11/7/1983,1983,11,7,1030,2593.73
11/8/1983,1983,11,8,1010,1936.45
11/9/1983,1983,11,9,983,1670.47
11/10/1983,1983,11,10,990,1509.33
11/11/1983,1983,11,11,1010,2623.57
11/12/1983,1983,11,12,1000,2406.27
11/13/1983,1983,11,13,1000,2306.04
11/14/1983,1983,11,14,990,1853.04
11/15/1983,1983,11,15,968,1657.24
11/16/1983,1983,11,16,975,1690.8
11/17/1983,1983,11,17,1000,2415.63
11/18/1983,1983,11,18,1030,2005.62
11/19/1983,1983,11,19,975,1956.71
11/20/1983,1983,11,20,1010,1779.97
11/21/1983,1983,11,21,990,1448.77
11/22/1983,1983,11,22,961,1464.24
11/23/1983,1983,11,23,953,1493.67
11/24/1983,1983,11,24,990,1922.4
11/25/1983,1983,11,25,1080,1788.13
11/26/1983,1983,11,26,1020,1439.12
11/27/1983,1983,11,27,975,1401.44
11/28/1983,1983,11,28,968,1450.18
11/29/1983,1983,11,29,975,1345.18
11/30/1983,1983,11,30,961,1259.64
12/1/1983,1983,12,1,983,1490.77
12/2/1983,1983,12,2,975,1555.78
12/3/1983,1983,12,3,968,1506.05
12/4/1983,1983,12,4,983,1320.86
12/5/1983,1983,12,5,946,1311.54
12/6/1983,1983,12,6,946,1597.15
12/7/1983,1983,12,7,990,1636.5
12/8/1983,1983,12,8,1130,1810.47
12/9/1983,1983,12,9,1200,1674.78
12/10/1983,1983,12,10,1430,2198.94
12/11/1983,1983,12,11,2020,2270.06
12/12/1983,1983,12,12,2240,2411.11
12/13/1983,1983,12,13,2230,2216.82
12/14/1983,1983,12,14,2270,2088.7
12/15/1983,1983,12,15,2460,1932.69
12/16/1983,1983,12,16,2270,1512.28
12/17/1983,1983,12,17,2150,1504.99
12/18/1983,1983,12,18,2550,1489.11
12/19/1983,1983,12,19,3500,1508.27
12/20/1983,1983,12,20,3500,1247.81
12/21/1983,1983,12,21,3460,1167.17
12/22/1983,1983,12,22,3440,1023.63
12/23/1983,1983,12,23,3720,1009.36
12/24/1983,1983,12,24,3830,1503.47
12/25/1983,1983,12,25,3900,1737.69
12/26/1983,1983,12,26,3930,1678.58
12/27/1983,1983,12,27,3930,1509.27
12/28/1983,1983,12,28,3870,1315.96
12/29/1983,1983,12,29,3880,1439.38
12/30/1983,1983,12,30,3930,1569.61
12/31/1983,1983,12,31,4230,1502.65
1/1/1984,1984,1,1,4300,1299.75
1/2/1984,1984,1,2,4310,1179.38
1/3/1984,1984,1,3,4340,1381.55
1/4/1984,1984,1,4,4330,1639.31
1/5/1984,1984,1,5,4330,1591.6
1/6/1984,1984,1,6,4340,1654.31
1/7/1984,1984,1,7,4640,1562.5
1/8/1984,1984,1,8,5380,1331.18
1/9/1984,1984,1,9,5610,1461.35
1/10/1984,1984,1,10,5590,1077.01
1/11/1984,1984,1,11,5570,1278.11
1/12/1984,1984,1,12,5590,1191.68
1/13/1984,1984,1,13,5640,1272.28
1/14/1984,1984,1,14,5620,1307.61
1/15/1984,1984,1,15,5610,1133.67
1/16/1984,1984,1,16,5610,776.69
1/17/1984,1984,1,17,5570,873.36
1/18/1984,1984,1,18,5570,745.27
1/19/1984,1984,1,19,5870,860.32
1/20/1984,1984,1,20,5740,880.67
1/21/1984,1984,1,21,5740,1057.59
1/22/1984,1984,1,22,5610,1381.78
1/23/1984,1984,1,23,5590,1532.93
1/24/1984,1984,1,24,5030,1639.69
1/25/1984,1984,1,25,4570,1548.18
1/26/1984,1984,1,26,4660,1662.34
1/27/1984,1984,1,27,4600,1497.17
1/28/1984,1984,1,28,4570,1409.03
1/29/1984,1984,1,29,4550,1408.62
1/30/1984,1984,1,30,4520,1335.98
1/31/1984,1984,1,31,4480,1272.26
2/1/1984,1984,2,1,4490,1365.66
2/2/1984,1984,2,2,4430,1558.44
2/3/1984,1984,2,3,4430,1640.21
2/4/1984,1984,2,4,3420,1445.92
2/5/1984,1984,2,5,3070,1412.61
2/6/1984,1984,2,6,3030,1415.01
2/7/1984,1984,2,7,2990,1463.14
2/8/1984,1984,2,8,2990,1477.37
2/9/1984,1984,2,9,2980,1383.79
2/10/1984,1984,2,10,2630,1760.61
